userId,name,,status,latitude,longitude,description
2132,WAR BRANCH TRAIL (FT# 69) - EDRD,,None,-80.5039,37.3932,This small primitive campground is well suited for tent camping but also accommodates small recreation vehicles. It has shaded sites clustered around a grassy opening surrounded by forest. Flat Top Mountain Trail System the Appalachian Trail Dismal Creek (a stocked trout stream) and the Falls of Dismal are close by.Map showing recreational areas.
2133,VIRGINIAS WALK TRAIL (FT# 71) - EDRD,,None,-80.4924,37.4314,This 1.3 mile nature trail meanders around White Rocks Campground. The name â€œVirginias Walkâ€ù comes from the fact that the trail travels from Virginia into West Virginia and then back again. The trail begins at campsite #9 and ends at Campsite #26.Map showing recreational areas.
2134,APPLE ORCHARD FALLS TRAIL  (FT #17) - GPRD,,None,-79.553143,37.529711,The Apple Orchard Falls National Recreation Trail leaves Sunset Fields at milepost 78.4 on the Blue Ridge Parkway and winds down Apple Orchard Mountain generally following the headwaters of North Creek.Â  Hikers will follow the coursing stream enjoying the gurgling waters hopping over and pushing through boulders as it travels down the mountain.Â  Along the way down the trail pauses at a wooden platform overlooking the waterfalls then travels further down to an elaborate boardwalk at the base of the waterfall.Map showing recreational areas.
2135,Glenwood-Pedlar Ranger District,,None,-79.5059,37.6215,Explore recreational opportunities in the Glenwood-Pedlar Ranger District of the National Forest by activity type below.Also check out adventures specific to Rockbridge county at our partner's website:Map showing recreational areas.Areas for Sand Play at Glenwood-Pedlar Ranger DistrictAreas for Campground Camping at Glenwood-Pedlar Ranger DistrictAreas for RV Camping at Glenwood-Pedlar Ranger DistrictAreas for Group Camping at Glenwood-Pedlar Ranger DistrictAreas for River and Stream Fishing at Glenwood-Pedlar Ranger DistrictAreas for Day Hiking at Glenwood-Pedlar Ranger DistrictAreas for Big Game Hunting at Glenwood-Pedlar Ranger DistrictAreas for OHV Trail Riding at Glenwood-Pedlar Ranger DistrictAreas for Picnicking at Glenwood-Pedlar Ranger DistrictAreas for Group Picnicking at Glenwood-Pedlar Ranger DistrictAreas for Swimming at Glenwood-Pedlar Ranger District
2136,BALCONY FALLS TRAIL (FT #7) - GPRD,,None,-79.471082,37.619006,The Belfast Trail begins after crossing the foot bridge over Elk Creek.Â  A short distance ahead the trail passes stone pillars announcing Camp Powhatan.Â  This was an old Boy Scout camp which was relocated.Â  All that remains are some building foundations.Â  Following the ascending trail the hiker passes alongside Belfast Creek into the James River Face Wilderness and will come to a large rock slide with some scenic views of the valley below.Â  The large scenic outcrop of boulders is known as the Devil's Marbleyard.Â  Passing the rock slide the trail continues to climb until it intersects the Gunter Ridge Trail.Map showing recreational areas.
2137,BELFAST TRAIL (FT #9) - GPRD,,None,-79.491675,37.571115,The Belfast Trail begins after crossing the foot bridge over Elk Creek.Â  A short distance ahead the trail passes stone pillars announcing Camp Powhatan.Â  This was an old Boy Scout camp which was relocated.Â  All that remains are some building foundations.Â  Following the ascending trail the hiker passes alongside Belfast Creek into the James River Face Wilderness and will come to a large rock slide with some scenic views of the valley below.Â  The large scenic outcrop of boulders is known as the Devil's Marbleyard.Â  Passing the rock slide the trail continues to climb until it intersects the Gunter Ridge Trail.Map showing recreational areas.
2138,HENRY LANUM TRAIL (FT# 702) - GPRD,,None,-79.188982,37.758972,Formerly known as the Pompey/Mount Pleasant Trail this loop trail was renamed in honor of Henry Lanum a dedicated Appalachian Trail Club member who spent many hours maintaining forest trails.Â  The trail climbs to the top of Pompey Mountain and continues along the ridge top with glimpses of the surrounding mountains.Â  Large flat rocks and spectacular views make the summit of Mount Pleasant an ideal spot for lunch.Â  Watch for rare peregrine falcons in the area.Map showing recreational areas.
2139,GUNTER RIDGE TRAIL (FT #8) - GPRD,,None,-79.480842,37.608417,Formerly known as the Pompey/Mount Pleasant Trail this loop trail was renamed in honor of Henry Lanum a dedicated Appalachian Trail Club member who spent many hours maintaining forest trails.Â  The trail climbs to the top of Pompey Mountain and continues along the ridge top with glimpses of the surrounding mountains.Â  Large flat rocks and spectacular views make the summit of Mount Pleasant an ideal spot for lunch.Â  Watch for rare peregrine falcons in the area.Map showing recreational areas.
2140,MILLS CREEK TRAIL (FT #518) - GPRD,,None,-78.96416,37.945604,The Mills Creek Trail is a narrow treadway with switchbacks that wind through blueberry huckleberry and mountain laurel thickets and then follows alongside the Mills Creek stream.Â  This trail is a favorite among mountain bike enthusiasts and endurance athletes who use several area trails for looping adventures.Map showing recreational areas.
2141,PINEY RIDGE TRAIL (FT #2) - GPRD,,None,-79.391923,37.571064,The Piney Ridge Trail starts off from Forest Road (FR) 54 (Peters Creek Road) and heads up a finger ridge leading to Piney Ridge.Â  As the trail begins to reach the summit of Piney Ridge it enters the James River Face Wilderness.Â  The trail then continues through woods of pine hemlock and laurel to ascend to Piney Ridge and beyond until it intersects with FT #3001 Sulphur Springs Trail and FT #1 Appalachian Trail.Map showing recreational areas.
2142,OLD HOTEL TRAIL (FT# 515) -  GPRD,,None,-79.188982,37.758972,"The Old Hotel Trail is located in the Mount Pleasant National Scenic Area which was designated by Congress in 1994.Â  Within this 7580 acre area visitors have the opportunity to hike several scenic routes past spectacular rhododendron groves and old chestnut snags through mountain meadows and to awesome ridge-top views.Â  Mount Pleasant's status as a National Scenic Area means the Forest Service ensures the natural features such as sparkling streams towering trees and stunning scenery are protected for future generations to enjoy.Â  The Old Hotel Trail passes through a large mountainside meadow and through a lovely hardwood forest along Little Cove Creek.Â  ""Old Hotel"" does not refer to a resort as some believe but is actually named for a former herdsman's cabin that local hunters utilized as a retreat.Map showing recreational areas."
2143,WHETSTONE RIDGE TRAIL (FT #523) - GPRD,,None,-79.147932,37.869873,The Whetstone Ridge Trail is one of the longest trails on the Glenwood and Pedlar Ranger Districts running end-to-end with the northern trailhead on the Blue Ridge Parkway near milepost 29 and the southern trailhead on Irish Creek Road (State Route 603).Â  Â This trail runs along Whetstone Ridge near Adams Peak and along South Mountain Ridge following an old tramway from past logging operations.Â  Whetstone Ridge Trail is notable for views of Three Ridges Wilderness Priest Wilderness and Adams Peak.Map showing recreational areas.
2144,SULPHUR SPRINGS TRAIL (FT# 3001) - GPRD,,None,-79.463319,37.56958,The Whetstone Ridge Trail is one of the longest trails on the Glenwood and Pedlar Ranger Districts running end-to-end with the northern trailhead on the Blue Ridge Parkway near milepost 29 and the southern trailhead on Irish Creek Road (State Route 603).Â  Â This trail runs along Whetstone Ridge near Adams Peak and along South Mountain Ridge following an old tramway from past logging operations.Â  Whetstone Ridge Trail is notable for views of Three Ridges Wilderness Priest Wilderness and Adams Peak.Map showing recreational areas.
2145,ANTHONY KNOB TRAIL (FT#460) - JRRD,,None,-79.7041,37.7923,Anthony Knob Trail takes off from Yaccrâ€™s Run and gains altitude towards Anthony Knob.Â  The trail runs near the top of the ridge and offers some great views of both North Mountain and McKinneyâ€™s Hollow.Â  Once at the top the trail turns east toward Sinking Creek until it intersects with FR 271A.Map showing recreational areas.
2146,BLUE SUCK RUN TRAIL (FT# 666) - JRRD,,None,-79.7041,37.7923,Bat Lick Trail climbs a series of switchbacks to the top of the ridge where it dead ends.Map showing recreational areas.
2147,CHILDREN'S FOREST TRAIL (FT# 628) - JRRD,,None,-80.0743,37.6618,On April 27 1971 an arson fire blackened the 1176 acres now known as the National Childrenâ€™s Forest.Â  The area was planted on the 150th anniversary of Arbor Day in April of 1972 by children from all over the eastern United States.Â  The Childrenâ€™s Forest Trail begins approximately 0.4 miles up FR 351 from the monument area and runs through a small portion of the forest before intersecting with FT #627.Â  Childrenâ€™s Forest Trail follows FT #627 for approximately 0.7 miles.Â  It then continues down and old road bed which connects with and follows FR 351D for approximately 0.8 miles.Â  There are wildlife clearings on both sides of the road which ends on FR 351 approximately 0.4 miles on the other side of the parking area.Map showing recreational areas.
2148,James River Ranger District,,None,-79.994,37.7951,Recreational opportunities in the James River Ranger District.Map showing recreational areas.Areas for Sand Play at James River Ranger DistrictAreas for Campground Camping at James River Ranger DistrictAreas for Group Camping at James River Ranger DistrictAreas for Lake and Pond Fishing at James River Ranger DistrictAreas for River and Stream Fishing at James River Ranger DistrictAreas for Day Hiking at James River Ranger DistrictAreas for Target Shooting at James River Ranger DistrictAreas for Picnicking at James River Ranger DistrictAreas for Group Picnicking at James River Ranger DistrictAreas for Boating - Motorized at James River Ranger DistrictAreas for Boating - Non-Motorized at James River Ranger DistrictAreas for Swimming at James River Ranger District
2149,BAT LICK TRAIL (FT#641) - JRRD,,None,-80.19,37.79,Bat Lick Trail climbs a series of switchbacks to the top of the ridge where it dead ends.Map showing recreational areas.
2150,CHILDRENS FOREST LONG LOOP TRAIL (FT# 627) - JRRD,,None,-80.743,37.6616,On April 27 1971 an arson fire blackened the 1176 acres now known as the National Childrenâ€™s Forest.Â  The area was planted on the 150th anniversary of Arbor Day in April of 1972 by children from all over the eastern United States.Â  The Childrenâ€™s Forest Long Loop trail begins at the intersection located at the back ofÂ  FT #626 then loops through a small portion of the forest following FT #628 for approximately 0.7 miles and ties back in with another intersection on FT #626.Â  Many different plants such as grapevine black gum various oaks and greenbrier exist in the understory.Â  The trail overstory is mainly shortleaf pine planted by the children and a few scattered oaks.Map showing recreational areas.
2151,CHILDRENS FOREST TRAIL (FT# 626) - JRRD,,None,-80.743,37.6616,The Childrenâ€™s Forest trail is an all weather surface loop trail that begins and ends in the monument area of the National Childrenâ€™s Forest.Â  This is a universally accessible trail with grades of less than 3%.Â  On April 27 1971 an arson fire blackened the 1176 acres now known as the National Childrenâ€™s Forest.Â  The area was planted on the 150th anniversary of Arbor Day in April of 1972 by children from all over the eastern United States.Â  The names of the children who participated in the tree planting are stored in a time capsule scheduled to be opened in 2072.Â  There is also a monument dedicated to the children at the trailhead near the time capsule.
2152,KELLY BRIDGE TRAIL (FT #462) - JRRD,,None,-79.9687,37.9482,Kelly Bridge Trail begins in the parking lot next to the boat launching ramp on Coles Point.Â  This is a trail to the universally accessible Kelly Bridge fishing pier.Â  The tread is poured concrete about 50 inches wide and is accessible to wheelchairs. The fishing pier is a wheelchair accessible fishing platform and is the only one of its kind in the Alleghany Highlands area.Â  The pier was named for the old steel Kelly Bridge that crossed the Jackson River before Lake Moomaw was formed.Â  The construction of Gathright Dam was originally authorized in 1947.Â  Construction did not begin until 1965 and was completed in 1981 by the U.S. Army Corps of Engineers.Â  When the dam was completed Lake Moomaw was formed and today it is 2530 acres with 43 miles of shoreline and an average depth of 80 feet. The formation of the lake created a great fishing opportunity for the area.Â  The lake contains trout crappie channel catfish sunfish yellow perch black bass and chain pickerel.Â  A state fishing license is required when fishing from the pier.Â  No trout stamp or National Forest stamp is required. There is a $3 day use fee to use the Coles Point parking area May 1 thru October 1.Â  Coles Point is sometimes flooded in early spring and then lake levels during the late summer are well below the pier.Â  Fish habitat structures in the form of Christmas tree bundles tire bundles and concrete shapes have been installed in the vicinity of Kelly Bridge pier to improve the anglerâ€™s experience.Map showing recreational areas.
2153,COVE TRAIL (FT #468) - JRRD,,None,-79.9787,37.9453,Kelly Bridge Trail begins in the parking lot next to the boat launching ramp on Coles Point.Â  This is a trail to the universally accessible Kelly Bridge fishing pier.Â  The tread is poured concrete about 50 inches wide and is accessible to wheelchairs. The fishing pier is a wheelchair accessible fishing platform and is the only one of its kind in the Alleghany Highlands area.Â  The pier was named for the old steel Kelly Bridge that crossed the Jackson River before Lake Moomaw was formed.Â  The construction of Gathright Dam was originally authorized in 1947.Â  Construction did not begin until 1965 and was completed in 1981 by the U.S. Army Corps of Engineers.Â  When the dam was completed Lake Moomaw was formed and today it is 2530 acres with 43 miles of shoreline and an average depth of 80 feet. The formation of the lake created a great fishing opportunity for the area.Â  The lake contains trout crappie channel catfish sunfish yellow perch black bass and chain pickerel.Â  A state fishing license is required when fishing from the pier.Â  No trout stamp or National Forest stamp is required. There is a $3 day use fee to use the Coles Point parking area May 1 thru October 1.Â  Coles Point is sometimes flooded in early spring and then lake levels during the late summer are well below the pier.Â  Fish habitat structures in the form of Christmas tree bundles tire bundles and concrete shapes have been installed in the vicinity of Kelly Bridge pier to improve the anglerâ€™s experience.Map showing recreational areas.
2154,COCKS COMB TRAIL (FT #465) - JRRD,,None,-79.62,37.85,Kelly Bridge Trail begins in the parking lot next to the boat launching ramp on Coles Point.Â  This is a trail to the universally accessible Kelly Bridge fishing pier.Â  The tread is poured concrete about 50 inches wide and is accessible to wheelchairs. The fishing pier is a wheelchair accessible fishing platform and is the only one of its kind in the Alleghany Highlands area.Â  The pier was named for the old steel Kelly Bridge that crossed the Jackson River before Lake Moomaw was formed.Â  The construction of Gathright Dam was originally authorized in 1947.Â  Construction did not begin until 1965 and was completed in 1981 by the U.S. Army Corps of Engineers.Â  When the dam was completed Lake Moomaw was formed and today it is 2530 acres with 43 miles of shoreline and an average depth of 80 feet. The formation of the lake created a great fishing opportunity for the area.Â  The lake contains trout crappie channel catfish sunfish yellow perch black bass and chain pickerel.Â  A state fishing license is required when fishing from the pier.Â  No trout stamp or National Forest stamp is required. There is a $3 day use fee to use the Coles Point parking area May 1 thru October 1.Â  Coles Point is sometimes flooded in early spring and then lake levels during the late summer are well below the pier.Â  Fish habitat structures in the form of Christmas tree bundles tire bundles and concrete shapes have been installed in the vicinity of Kelly Bridge pier to improve the anglerâ€™s experience.Map showing recreational areas.
2155,DRY RUN TRAIL (FT# 471) - JRRD,,None,-79.9,37.83,The Dry Run Trail is a part of a larger multi-user trail system centered around Douthat State Park.Map showing recreational areas.
2156,COLE TRAIL (FT #425) - JRRD,,None,-79.9681,37.9443,Coles Trail begins at the lower picnic shelter of Coles Mountain Picnic Area and heads northeast.Â  At the old river road the trail heads in both directions.Â  Going southwest along the old river road will carry you past a fishing dock.Â  Just southwest of the dock the trail turns northward again and climbs back to the picnic shelter.Â  The loop section of trail is approximately 0.5 miles.Â  Going northeast along the old river road approximately 0.9 mile will carry you along a flat section of the trail and out to State Route 605 near the Visitorâ€™s Center.Map showing recreational areas.
2157,FORE MOUNTAIN TRAIL (FT# 473) - JRRD,,None,-79.96,37.78,The Fore Mountain Trail is a part of a larger multi-user trail system centered around Douthat State Park.Map showing recreational areas.
2158,FORTNEY LOOP TRAIL (FT #418 ) - JRRD,,None,-79.9681,37.9443,The Fortney Loop Trail is well marked and begins in the Morris Hill Campground next to campsite 33.Â  Traveling counter-clockwise it winds down Morris Hill for approximately 1.0 mile around the side of the lake for nearly 1.3 miles and finally back up the hill to the campground for another 0.7 of a mile.Â  Fortney Loop Trail involves steep climbs and is closed to motorized vehicles and horses.Â  For those who do not wish to climb back up the hill to the campground a short walk at the bottom of Morris Hill through tall grass will take you out to the Fortney Boat Ramp.Â  A short 0.27 mile spur Cove Trail intersects with Fortney Loop Trail and takes you down to Lake Moomaw.Map showing recreational areas.
2159,KNOLL WAYSIDE TRAIL (FT #304) - JRRD,,None,-79.36101,37.8644,Nature will often create a mosaic in the forest - a variety of ages tree species and plant types.Â  Nature is always in a state of change.Â  Forest management mimics natures creation of mosaics in the forest using a variety of harvest techniques. You will see a variety of areas along this trail.Map showing recreational areas.
2160,JACKSON TRAIL (FT #469A) - JRRD,,None,-80.004104,37.913461,The trail is a steep connector trail to the Oliver Mountain Trail; an arduous climb with 800 feet of elevation gain over one mile.Â  The trail is well marked wide and in good condition.Â  On winter days the view is impressive.Â  The surrounding mountains and valleys are a beautiful backdrop with views north and south.Â  Lake Moomaw is visible from points along the upper portion of the trail.Â  Used with the upper part of the Oliver Mountain Trail and the upper part of FR 192 a 4.4-mile loop back to the trailhead parking area is possible.Â  Alternatively The Jackson Trail can be used to connect via the Oliver Mountain Trail (a right turn) which descends gradually 1400 feet over approximately 4.0 miles to its trailhead at the Fortney Branch Boat Launch on Lake Moomaw.Â  Another alternative parking spot is at the end of FR 192.Map showing recreational areas.
2161,Fortney Branch Boat Launch,,None,-79.98028,37.928055,Nature will often create a mosaic in the forest - a variety of ages tree species and plant types.Â  Nature is always in a state of change.Â  Forest management mimics natures creation of mosaics in the forest using a variety of harvest techniques. You will see a variety of areas along this trail.Map showing recreational areas.
2162,JERRYS RUN TRAIL (FT# 659) - JRRD,,None,-80.19,37.79,Jerryâ€™s Run Trail begins at FR 69 in a forest clearing and follows a well-used four-wheel-drive road.Â  The trail crosses Jerryâ€™s Run and follows the creek crossing eight more times before reaching the Forest Service boundary line.Â  Jerryâ€™s Run is a stocked trout stream with many deep fishing holes and beautiful rock formations. The first 1.3 miles is a four wheel drive road.Â  After the second stream crossing the road is not drivable and gets much less use.Â  There are some impressive rock formations along this shorter section that make for a very enjoyable hike.Â  The second portion of the trail is more difficult to follow because it receives less use.Â  None of the trail is marked.Map showing recreational areas.
2163,MCALLISTER FIELDS TRAIL (FT# 470) - JRRD,,None,-80.19,37.79,McAllister Fields Trail begins at a Forest Service gate on top of Brushy Mountain.Â  The trail is not blazed but is easy to follow along an old roadbed.Â  The trail heads toward a knob passing through several old clearcuts and offering views of the valleys to the east and west.Â  The eastern side of the mountain is very steep in places and offers unobstructed views of Peterâ€™s Mountain and the valley below.Â  There are wildlife openings on the left side of the trail where views of Batlick Mountain and various West Virginian mountains are visible.Map showing recreational areas.
2164,MCGRAW HORSE TRAIL (FT #354) - JRRD,,None,-79.85,37.85,This easy trail features an eastern view of mostly private land that is well worth the walk.Â  Notice the mosaic pattern in the land - pastures homes Lake Robertson and forests.Â  In the distance you can see the Blue Ridge Mountains.Â  These mountains have been utilized by settlers for hundreds of years.Map showing recreational areas.
2165,NORTH MOUNTAIN OVERLOOK TRAIL  (FT #351) - JRRD,,None,-79.6251,37.8298,This easy trail features an eastern view of mostly private land that is well worth the walk.Â  Notice the mosaic pattern in the land - pastures homes Lake Robertson and forests.Â  In the distance you can see the Blue Ridge Mountains.Â  These mountains have been utilized by settlers for hundreds of years.Map showing recreational areas.
2166,MORRIS HILL BIKE TRAIL (FT #352) - JRRD,,None,-79.971,37.931,The trail intersects with the Overflow Camping Area Paved Road which it follows to the bathrooms located in the Overflow Camping area.Â  This short easy trail loops along the west side of the campground suitable for casual strolls and easy mountain biking.Â  There is nearly no elevation change.Â  The tread at the south end is compacted sand. After leaving the compacted sand surface the trail continues straight ahead following a grassy cut through the forest to a brief access drive for a service building.Â  At this access you may turn right and head back to the Camping area or turn left to the Overflow Camping Area Paved Road.Â  Turn left to the Visitor Center and a walkway down to an overlook of the dam with seating.Â  The views of fjord-like Lake Moomaw and the massive earth-fill dam are impressive.Â  A good idea of the depth of the lake can be seen from looking downstream at the clear rock-strewn Jackson River.Map showing recreational areas.
2167,NORTH MOUNTAIN TRAIL (FT #467) - JRRD,,None,-79.63,37.82,From Fortney Branch the trail briefly winds along the side of the Fortney Branch drainage before sharply ascending up a loose shale ridge to reach an old logging road.Â  The trail is moderately steep gaining 1000 feet to the intersection with the end of FR 192.Â  Another 400 feet are gained as the trail skirts the highest peaks of the northeast end of Oliver Mountain.Â  On winter days the view is impressive.Â  The surrounding mountains and valleys are a beautiful backdrop with views north and south.Â  Lake Moomaw is visible from points along the upper portion of the trail.Â  Another alternative parking spot is at the end of FR 192.Map showing recreational areas.
2168,OLIVER MOUNTAIN TRAIL (FT #469) - JRRD,,None,-79.9813,37.9272,From Fortney Branch the trail briefly winds along the side of the Fortney Branch drainage before sharply ascending up a loose shale ridge to reach an old logging road.Â  The trail is moderately steep gaining 1000 feet to the intersection with the end of FR 192.Â  Another 400 feet are gained as the trail skirts the highest peaks of the northeast end of Oliver Mountain.Â  On winter days the view is impressive.Â  The surrounding mountains and valleys are a beautiful backdrop with views north and south.Â  Lake Moomaw is visible from points along the upper portion of the trail.Â  Another alternative parking spot is at the end of FR 192.Map showing recreational areas.
2169,RICH HOLE TRAIL (FT #464) - JRRD,,None,-79.67,37.87,This trail is a short easy hike through a rhododendron thicket.Â  The trail is accessible for wheelchairs and walkers and has a wonderful view of the Rich Hole Wilderness at the end.
2170,RHODODENDRON TRAIL (FT #350) - JRRD,,None,-79.605966,37.872062,This trail is a short easy hike through a rhododendron thicket.Â  The trail is accessible for wheelchairs and walkers and has a wonderful view of the Rich Hole Wilderness at the end.
2171,WHITE ROCK TOWER TRAIL (FT #466) - JRRD,,None,-79.69,37.89,The trail begins in the parking area on FR 108 and heads northwest along the southern boundary of the Rich Hole Wilderness Area.Â  The trail leads to the top of Mill Mountain and passes through several switch backs.Â  It is steep and rocky in places with an occasional boulder along the way.Â  At the top of the ridge is the old White Rock Tower site.Â  The fire tower is gone now but the concrete foundation is still visible and there is an abandoned building and storage tank on the site.Â  The trail turns southwest and follows the ridge and eventually winds down to FR 333 in a series of switchbacks and steep stairs.Â  In places rock cliffs are visible just off the trail.Map showing recreational areas.
2172,YACCRS RUN TRAIL (FT# 658) - JRRD,,None,-79.7041,37.7923,Yaccrâ€™s Run Trail is a moderate hike with stream crossings and some short steep climbs.Â  The well-marked trail winds around the recreation area in the hollows and on the small ridge tops.Â  The hollows and ridges provide a great diversity in plant species.Â Â  Rhododendron wildflowers and other moist site species are visible in the hollows while yellow pines and scarlet oaks are abundant on the ridges.Â  Yaccrâ€™s Run Trail begins with a climb to the top of a small ridge.Â  It follows along the ridgetop and provides a view of the valley and mountains.Â  The trail continues up the ridge gaining altitude until it intersects Anthonyâ€™s Knob Trail.Â  From there it turns east and drops down to Blue Suck Branch and the intersection of the Blue Suck Run Trail.Â  Continuing east the trail crosses Blue Suck Branch and during wet periods it will be difficult for hikers to remain dry.Â  From Blue Suck Branch the trail climbs to another ridge top that offers a good view of North Mountain.Â  From that ridge it winds down into a drain and crosses over to Downy Branch.Â  After crossing Downy Branch the trail intersects and follows the North Mountain Trail on the side of a ridge and down into the recreation area.Â  Yaccrâ€™s Run Trail can be hiked from either direction.Â  It is a short and enjoyable hike for the entire family with a great diversity in terrain.
2173,Discovery Way Accessible Trail,,None,-78.611664,38.641945,Come explore this .25 mile paved interpretive trail as you enjoy the magic of the surrounding forest. Discover a toothbrush tree rock with living skin and leaves in the shape of a mitten! Treasure the sounds of birds chirping and wind moving through the trees overhead. Witness an old millstone that was used to ground grain for hot bread and delicious buckwheat pancakes.Map showing recreational areas.
2174,Elizabeth Furnace Family Campground,,None,-78.3317,38.92436,Enjoy the sounds of the gentle breeze rustling through the trees and the slow currents of Passage Creek at this family campground in theIf you are travelling with a larger group reserve a spot at theFrom I-81: Take exit 296 and turn east on VA 55 for 1.4 miles. In center of Strasburg (traffic light) turn left to remain on VA 55. After 5.0 miles turn right onto SR 678 in small community of Waterlick. The recreation area will be on your left in about 3.5 miles. There are three entrances about a half mile apart: Entrance to the group campground appears first followed by the entrance to the day use area and finally the entrance to the campground.From I-66: Take Exit 6 (Front Royal) and proceed south on SR 340/522 for 1.3 miles until you come to a stoplight. Turn right onto VA 55 West for 5 miles to the small community of Waterlick. Turn left onto SR 678 and go approximately 6 miles. Elizabeth Furnace Family Campground will be on your left.Map showing recreational areas.Fishing Regulations and Permits
2175,Edith's Gap Launch Site,,None,-78.507861,38.725306,Experience the thrill of flying without an airplane! Feel your adrenaline and excitement build as you approach the launch site perched high on the southeastern slope of the Massanutten Mountain Ridge in Luray Virginia. Launch from this steep slope and soar like an eagle while enjoying a birdâ€™s eye view of Page County South Fork River and the Shenandoah Valley.Map showing recreational areas.
2176,Lee Ranger District,,None,-78.566,38.8218,Recreational opportunities in the Lee Ranger District.Map showing recreational areas.Areas for Sand Play at Lee Ranger DistrictAreas for Mountain Biking at Lee Ranger DistrictAreas for Campground Camping at Lee Ranger DistrictAreas for RV Camping at Lee Ranger DistrictAreas for Group Camping at Lee Ranger DistrictAreas for Lake and Pond Fishing at Lee Ranger DistrictAreas for River and Stream Fishing at Lee Ranger DistrictAreas for Day Hiking at Lee Ranger DistrictAreas for Horse Riding at Lee Ranger DistrictAreas for Big Game Hunting at Lee Ranger DistrictAreas for Viewing Wildlife at Lee Ranger DistrictAreas for Viewing Scenery at Lee Ranger DistrictAreas for OHV Trail Riding at Lee Ranger DistrictAreas for Hang Gliding at Lee Ranger DistrictAreas for Interpretive Areas at Lee Ranger DistrictAreas for Picnicking at Lee Ranger DistrictAreas for Group Picnicking at Lee Ranger DistrictAreas for Boating - Motorized at Lee Ranger DistrictAreas for Boating - Non-Motorized at Lee Ranger DistrictAreas for Swimming at Lee Ranger District
2177,Elizabeth Furnace Family Campground,,None,-78.3317,38.92436,Enjoy the sounds of the gentle breeze rustling through the trees and the slow currents of Passage Creek at this family campground in theIf you are travelling with a larger group reserve a spot at theFrom I-81: Take exit 296 and turn east on VA 55 for 1.4 miles. In center of Strasburg (traffic light) turn left to remain on VA 55. After 5.0 miles turn right onto SR 678 in small community of Waterlick. The recreation area will be on your left in about 3.5 miles. There are three entrances about a half mile apart: Entrance to the group campground appears first followed by the entrance to the day use area and finally the entrance to the campground.From I-66: Take Exit 6 (Front Royal) and proceed south on SR 340/522 for 1.3 miles until you come to a stoplight. Turn right onto VA 55 West for 5 miles to the small community of Waterlick. Turn left onto SR 678 and go approximately 6 miles. Elizabeth Furnace Family Campground will be on your left.Map showing recreational areas.Fishing Regulations and Permits
2178,LIONS TALE (FT #407) - LeeRD,,None,-78.5333,38.72795,Located on Crisman Hollow Road the Lions Tail National Recreation Trail is accessible with interpretive signage emphasizing the use of senses.Map showing recreational areas.
2179,Lions Tale Accessible Trail,,None,-78.538055,38.725,Enjoy this easy 0.5 mile interpretive loop trail. Be entertained by an opportunity to explore this forest using all of your senses. Listen to the gentle ripples of Passage Creek feel the refreshing water running from the flume and smell the sweet aromas of sassafras and birch.Map showing recreational areas.
2180,MASSANUTTEN STORYBOOK TRAIL (FT #642) - LeeRD,,None,-78.6032,38.6535,Stroll along this 0.5 mile interpretive trail that leads to a spectacular view overlooking the Blue Ridge Mountains and Shenandoah Valley. Learn from the interpretive signs of how the Massanutten Mountains were formed. This is the perfect outdoor retreat to reconnect with Mother Nature as you utilize our story-telling rock rings for reading a book writing in a journal sharing tales with friends or just taking a moment to listen to the sounds of nature.Â  Handicapped accessible.
2181,MILL MOUNTAIN TRAIL (FT #1004) - LeeRD,,None,-78.6867,38.92156,Known as the largest OHV complex in the state of Virginia Peters Mill Run and Taskers Gap is an adventure you will never forget. With the wind in your face zip along this rugged trail system with exciting twists and turns that will keep you hanging on for more. This is an excursion that is sure to leave you reenergized and coming back for more!Map showing recreational areas.
2182,Peters Mill Run/Taskers Gap OHV System,,None,-78.44,38.87,Known as the largest OHV complex in the state of Virginia Peters Mill Run and Taskers Gap is an adventure you will never forget. With the wind in your face zip along this rugged trail system with exciting twists and turns that will keep you hanging on for more. This is an excursion that is sure to leave you reenergized and coming back for more!Map showing recreational areas.
2183,SCOTHORN GAP TRAIL (FT #555) - LeeRD,,None,-78.58,38.6915,The Scothorn Gap Trail follows old forest roads except for a portion around a pond.Â  The trail ascends to wildlife clearings skirts a beaver pond and heads north toward FT #409 â€“ Gap Creek Trail.Map showing recreational areas.
2184,TUSCARORA - COUNTY LINE TRAIL (FT #1013.3) - LeeRD,,None,-78.5064,39.0842,Ascends the Great North Mountain on a footpath and follows the ridge along the Virginia/West Virginia state line.Â  This section of the Tuscarora Trail has several overlooks highlighted by one at Terrapin Spring near the southern end and the Paul Gerhard Shelter at the midpoint.Â  The Potomac Appalachian Trail Club (PATC) maintains and manages the approximate 250 mile Tuscarora Trail that is located in Pennsylvania Maryland West Virginia and Virginia. The trail follows an extensive route that bypasses the Appalachian Trail by following mountain ridges to the west. It connects to the Appalachian Trail at both its northern and southern ends. This complete trail was originally built as separate trailsâ€”the Tuscarora Trail in the north and the Big Blue Trail in the south. The Tuscarora Trail departs to the west from the Appalachian Trail at the top of Blue Mountain about ten miles west of the Susquehanna River near Harrisburg PA. and rejoins the Appalachian Trail in the North District of Shenandoah National Park in Virginia.Map showing recreational areas.
